;h;0.001953125;0.00390625;0.0078125;0.015625;0.03125;0.0625;0.125;0.25;0.5;1
0;0.001953125;0.0;0.1607642399151114;0.3065494288397143;0.4699675774855524;0.5958147737333865;0.6270640313261188;0.6140481474373761;0.4963101153430184;0.3255421388788325;0.25593972111584856
1;0.00390625;0.1607642399151114;0.0;0.2367927062535983;0.41078663583585884;0.5152815764830102;0.5606170395280896;0.548195750346016;0.43244337148173856;0.2882163142765328;0.2730242566353247
2;0.0078125;0.3065494288397143;0.2367927062535983;0.0;0.314392894896225;0.40875966501430205;0.4574381219051421;0.4329001689905387;0.34707313376668925;0.28006621839022905;0.3544177314021345
3;0.015625;0.4699675774855524;0.41078663583585884;0.314392894896225;0.0;0.31416961773661556;0.35820245820690877;0.369126632186325;0.31919439764000757;0.33048389562899205;0.48744738706651525
4;0.03125;0.5958147737333865;0.5152815764830102;0.40875966501430205;0.31416961773661556;0.0;0.2821503927941602;0.27877375905298346;0.27172485227180193;0.38078643428255166;0.5949068300995524
5;0.0625;0.6270640313261188;0.5606170395280896;0.4574381219051421;0.35820245820690877;0.2821503927941602;0.0;0.24733981358090146;0.23885014017351178;0.3704937698541607;0.6016742562241145
6;0.125;0.6140481474373761;0.548195750346016;0.4329001689905387;0.369126632186325;0.27877375905298346;0.24733981358090146;0.0;0.16584928264501952;0.339387734829836;0.5796609144772087
7;0.25;0.4963101153430184;0.43244337148173856;0.34707313376668925;0.31919439764000757;0.27172485227180193;0.23885014017351178;0.16584928264501952;0.0;0.19624608898393311;0.4384116139913939
8;0.5;0.3255421388788325;0.2882163142765328;0.28006621839022905;0.33048389562899205;0.38078643428255166;0.3704937698541607;0.339387734829836;0.19624608898393311;0.0;0.2467114313142266
9;1;0.25593972111584856;0.2730242566353247;0.3544177314021345;0.48744738706651525;0.5949068300995524;0.6016742562241145;0.5796609144772087;0.4384116139913939;0.2467114313142266;0.0
