;h;0.001953125;0.00390625;0.0078125;0.015625;0.03125;0.0625;0.125;0.25;0.5;1
0;0.001953125;0.0;0.005518288352695451;0.008515580273919871;0.009434091485896443;0.010107544683836813;0.011134499104811449;0.011761032872743613;0.012814388455199152;0.013197451248975053;0.013786597879048993
1;0.00390625;0.005518288352695451;0.0;0.005623702988402401;0.00799391116996183;0.00925991993839675;0.010484324785474971;0.011449831679263346;0.01253418319064197;0.01319632946991579;0.013811446538766991
2;0.0078125;0.008515580273919871;0.005623702988402401;0.0;0.004620688847198241;0.007108727457192726;0.008689342430438769;0.0094592599563132;0.010695689324585927;0.011426344651733682;0.012066832190479312
3;0.015625;0.009434091485896443;0.00799391116996183;0.004620688847198241;0.0;0.0038923754677645645;0.006250107505401695;0.007455423984003527;0.008710576607579545;0.009574280581217998;0.010312578617312955
4;0.03125;0.010107544683836813;0.00925991993839675;0.007108727457192726;0.0038923754677645645;0.0;0.003391044089139101;0.005044270551543796;0.0063392001568428665;0.0074475344233537;0.008260706410348834
5;0.0625;0.011134499104811449;0.010484324785474971;0.008689342430438769;0.006250107505401695;0.003391044089139101;0.0;0.002695318981838713;0.004137266071018953;0.005351525579351237;0.006253733649681921
6;0.125;0.011761032872743613;0.011449831679263346;0.0094592599563132;0.007455423984003527;0.005044270551543796;0.002695318981838713;0.0;0.0022254572184546664;0.003633139709174884;0.0046964502091556325
7;0.25;0.012814388455199152;0.01253418319064197;0.010695689324585927;0.008710576607579545;0.0063392001568428665;0.004137266071018953;0.0022254572184546664;0.0;0.00198681998692113;0.0033224174046331103
8;0.5;0.013197451248975053;0.01319632946991579;0.011426344651733682;0.009574280581217998;0.0074475344233537;0.005351525579351237;0.003633139709174884;0.00198681998692113;0.0;0.00191624263810716
9;1;0.013786597879048993;0.013811446538766991;0.012066832190479312;0.010312578617312955;0.008260706410348834;0.006253733649681921;0.0046964502091556325;0.0033224174046331103;0.00191624263810716;0.0
