;h;0.001953125;0.00390625;0.0078125;0.015625;0.03125;0.0625;0.125;0.25;0.5;1
0;0.001953125;0.0;0.14644696753695002;0.25617566958334476;0.334913737551516;0.3836137486622306;0.40965800119928897;0.4112283607074729;0.37492210673637416;0.3318971735909984;0.3719628882207534
1;0.00390625;0.14644696753695002;0.0;0.18826048681549779;0.255047886183214;0.3186608001337576;0.34803255381708287;0.3482203120529724;0.31298696598219716;0.27685263050301484;0.3554809108216018
2;0.0078125;0.25617566958334476;0.18826048681549779;0.0;0.1965642502355539;0.24282164305170198;0.2733101522389947;0.2887039254761377;0.27333080267937127;0.2666107948386506;0.40271827307159125
3;0.015625;0.334913737551516;0.255047886183214;0.1965642502355539;0.0;0.17816536206976738;0.2036906202174344;0.22026610666591195;0.232192794048461;0.2615698343089337;0.42647406176679176
4;0.03125;0.3836137486622306;0.3186608001337576;0.24282164305170198;0.17816536206976738;0.0;0.13586467563912388;0.14574967416786172;0.17788465607902482;0.2509693423898883;0.45937922463811953
5;0.0625;0.40965800119928897;0.34803255381708287;0.2733101522389947;0.2036906202174344;0.13586467563912388;0.0;0.10618009473128387;0.15428260774860106;0.23701102052664558;0.4520503812262079
6;0.125;0.4112283607074729;0.3482203120529724;0.2887039254761377;0.22026610666591195;0.14574967416786172;0.10618009473128387;0.0;0.09340075060342609;0.2220183586950351;0.43256663664823947
7;0.25;0.37492210673637416;0.31298696598219716;0.27333080267937127;0.232192794048461;0.17788465607902482;0.15428260774860106;0.09340075060342609;0.0;0.1377932944725297;0.36861303529573103
8;0.5;0.3318971735909984;0.27685263050301484;0.2666107948386506;0.2615698343089337;0.2509693423898883;0.23701102052664558;0.2220183586950351;0.1377932944725297;0.0;0.2421058984689763
9;1;0.3719628882207534;0.3554809108216018;0.40271827307159125;0.42647406176679176;0.45937922463811953;0.4520503812262079;0.43256663664823947;0.36861303529573103;0.2421058984689763;0.0
