;h;0.001953125;0.00390625;0.0078125;0.015625;0.03125;0.0625;0.125;0.25;0.5;1
0;0.001953125;0.0;0.002617629516401091;0.0062337676494735195;0.009752917547410948;0.013820896895129825;0.012984754462882036;0.016251181706306385;0.017978420559433016;0.10267721482073351;0.4134292853776761
1;0.00390625;0.002617629516401091;0.0;0.003823551268313485;0.006645960108147575;0.01085857840389825;0.010147975769653553;0.013458156118016753;0.015260916717501589;0.10085220617102306;0.41118561235591694
2;0.0078125;0.0062337676494735195;0.003823551268313485;0.0;0.0033172821994890424;0.008016188522554136;0.01000317902261955;0.01107207299875355;0.014515968732332069;0.0989320292620808;0.4111070666138345
3;0.015625;0.009752917547410948;0.006645960108147575;0.0033172821994890424;0.0;0.00377662816554183;0.0059179037240868785;0.008461623209316975;0.011389487300707877;0.09570586552574974;0.40504586288431366
4;0.03125;0.013820896895129825;0.01085857840389825;0.008016188522554136;0.00377662816554183;0.0;0.002964057554899677;0.004236563834371316;0.00729074677355081;0.09139574033162674;0.3987465221410291
5;0.0625;0.012984754462882036;0.010147975769653553;0.01000317902261955;0.0059179037240868785;0.002964057554899677;0.0;0.004165649938673109;0.005236109972015469;0.08924549953447833;0.398723001119814
6;0.125;0.016251181706306385;0.013458156118016753;0.01107207299875355;0.008461623209316975;0.004236563834371316;0.004165649938673109;0.0;0.002767968573366945;0.08576657114621923;0.3966828968130046
7;0.25;0.017978420559433016;0.015260916717501589;0.014515968732332069;0.011389487300707877;0.00729074677355081;0.005236109972015469;0.002767968573366945;0.0;0.07704419705480978;0.3996976062362375
8;0.5;0.10267721482073351;0.10085220617102306;0.0989320292620808;0.09570586552574974;0.09139574033162674;0.08924549953447833;0.08576657114621923;0.07704419705480978;0.0;0.5580273383235683
9;1;0.4134292853776761;0.41118561235591694;0.4111070666138345;0.40504586288431366;0.3987465221410291;0.398723001119814;0.3966828968130046;0.3996976062362375;0.5580273383235683;0.0
