;h;0.001953125;0.00390625;0.0078125;0.015625;0.03125;0.0625;0.125;0.25;0.5;1
0;0.001953125;0.0;0.0015538049786461565;0.0024372658964581712;0.0029897768108897048;0.0033761254925301805;0.003597479868614488;0.003915033213563106;0.00449185208654676;0.00994139841536559;0.15527723523931908
1;0.00390625;0.0015538049786461565;0.0;0.0016255707732330874;0.002426519676811829;0.0030699094327755437;0.003420187868754387;0.0038094701754147337;0.004425749745970998;0.009939001612507988;0.15392288368010362
2;0.0078125;0.0024372658964581712;0.0016255707732330874;0.0;0.0016614759075609428;0.0024493092848764135;0.003011723691438051;0.0036312555595567715;0.0043092933319421045;0.009920939698678664;0.15333273378190238
3;0.015625;0.0029897768108897048;0.002426519676811829;0.0016614759075609428;0.0;0.0015454870258413077;0.0024984868478021495;0.003241771241815056;0.003977495557520756;0.009517950380103609;0.15152367796164365
4;0.03125;0.0033761254925301805;0.0030699094327755437;0.0024493092848764135;0.0015454870258413077;0.0;0.0016334792685747507;0.002682119978458206;0.0036394106530340765;0.009121621230055218;0.1503624064565176
5;0.0625;0.003597479868614488;0.003420187868754387;0.003011723691438051;0.0024984868478021495;0.0016334792685747507;0.0;0.0016238193058538922;0.0029630016585546386;0.008470256477785897;0.14793277278231992
6;0.125;0.003915033213563106;0.0038094701754147337;0.0036312555595567715;0.003241771241815056;0.002682119978458206;0.0016238193058538922;0.0;0.0018969160715179654;0.007547858744194447;0.1463610223066544
7;0.25;0.00449185208654676;0.004425749745970998;0.0043092933319421045;0.003977495557520756;0.0036394106530340765;0.0029630016585546386;0.0018969160715179654;0.0;0.005360550003589247;0.14515978271260707
8;0.5;0.00994139841536559;0.009939001612507988;0.009920939698678664;0.009517950380103609;0.009121621230055218;0.008470256477785897;0.007547858744194447;0.005360550003589247;0.0;0.15054940374929696
9;1;0.15527723523931908;0.15392288368010362;0.15333273378190238;0.15152367796164365;0.1503624064565176;0.14793277278231992;0.1463610223066544;0.14515978271260707;0.15054940374929696;0.0
